Date,Cumulative_Cases_by_Episode_Date,Cumulative_Resolved_Cases_by_Episode_Date,Cumulative_Active_Cases_by_Episode_Date,Cumulative_Deaths_by_Date_of_Death,Daily_Cases_by_Reported_Date,7-day_Average_of_Newly_Reported_cases_by_Reported_Date,Daily_Cases_by_Episode_Date,Daily_Cases_Linked_to_a_Community_Outbreak_by_Episode_Date,Daily_Cases_Linked_to_a_School_or_Childcare_Outbreak_by_Episode_Date,Daily_Cases_Linked_to_an_Institutional_Outbreak_by_Episode_Date,Daily_Cases_Not_Linked_to_an_Outbreak_ie_Sporadic_Cases_by_Episode_Date,Cases_Newly_Admitted_to_Hospital,Cases_Currently_in_Hospital,Cases_Currently_in_ICU,"Cumulative_Rate_for_0-9_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_10-19_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_20-29_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_30-39_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_40-49_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_50-59_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_60-69_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_70-79_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_80-89_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_90_Years_and_Over_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_Males_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_Females_per_100,000_pop_by_Episode_Date",Source_of_Infection_is_Close_Contact_by_Episode_Date,Source_of_Infection_is_Missing_by_Episode_Date,Source_of_Infection_is_an_Outbreak_by_Episode_Date,Source_of_Infection_is_Travel_by_Episode_Date,Source_of_Infection_is_Unknown_by_Episode_Date,Sum_of_Non-Institutional_Source_of_Infection_Over_the_Last_14_Days,%_No_Known_Source_for_Cases_with_Non-Institutional_Source_of_Infection_Over_the_Last_14_Days,OBJECTID
2020/02/10,1,,1,,,0,1,0,0,0,1,0,1,0,,,,,,,0.8,,,,,0.2,0,0,0,1,0,1,0,0
2020/02/11,1,,1,,,0,0,0,0,0,0,0,1,0,,,,,,,0.8,,,,,0.2,0,0,0,0,0,1,0,1
2020/02/12,1,,1,,,0,0,0,0,0,0,0,1,0,,,,,,,0.8,,,,,0.2,0,0,0,0,0,1,0,2
2020/02/13,1,,1,,,0,0,0,0,0,0,0,1,0,,,,,,,0.8,,,,,0.2,0,0,0,0,0,1,0,3
2020/02/14,1,,1,,,0,0,0,0,0,0,0,1,0,,,,,,,0.8,,,,,0.2,0,0,0,0,0,1,0,4
2020/02/15,1,,1,,,0,0,0,0,0,0,0,1,0,,,,,,,0.8,,,,,0.2,0,0,0,0,0,1,0,5
2020/02/16,1,,1,,,0,0,0,0,0,0,0,1,0,,,,,,,0.8,,,,,0.2,0,0,0,0,0,1,0,6
2020/02/17,1,,1,,,0,0,0,0,0,0,0,1,0,,,,,,,0.8,,,,,0.2,0,0,0,0,0,1,0,7
2020/02/18,1,,1,,,0,0,0,0,0,0,0,1,0,,,,,,,0.8,,,,,0.2,0,0,0,0,0,1,0,8
2020/02/19,1,,1,,,0,0,0,0,0,0,0,1,0,,,,,,,0.8,,,,,0.2,0,0,0,0,0,1,0,9
2020/02/20,2,,2,,,0,1,0,0,0,1,0,1,0,,,,,,0.7,0.8,,,,0.2,0.2,0,0,0,1,0,2,0,10
2020/02/21,2,,2,,,0,0,0,0,0,0,0,1,0,,,,,,0.7,0.8,,,,0.2,0.2,0,0,0,0,0,2,0,11
2020/02/22,3,,3,,,0,1,0,0,0,1,0,1,0,,,,,,1.4,0.8,,,,0.4,0.2,0,0,0,0,1,3,33.3,12
2020/02/23,4,,4,,,0,1,0,0,0,1,0,1,0,,,,,,1.4,1.7,,,,0.4,0.4,0,0,0,1,0,4,25,13
2020/02/24,5,,5,,,0,1,0,0,0,1,0,1,0,,,,0.6,,1.4,1.7,,,,0.4,0.6,0,0,0,1,0,4,25,14
2020/02/25,5,,5,,,0,0,0,0,0,0,0,1,0,,,,0.6,,1.4,1.7,,,,0.4,0.6,0,0,0,0,0,4,25,15
2020/02/26,5,,5,,,0,0,0,0,0,0,0,1,0,,,,0.6,,1.4,1.7,,,,0.4,0.6,0,0,0,0,0,4,25,16
2020/02/27,5,,5,,,0,0,0,0,0,0,0,1,0,,,,0.6,,1.4,1.7,,,,0.4,0.6,0,0,0,0,0,4,25,17
2020/02/28,5,,5,,,0,0,0,0,0,0,0,1,0,,,,0.6,,1.4,1.7,,,,0.4,0.6,0,0,0,0,0,4,25,18
2020/02/29,5,,5,,,0,0,0,0,0,0,0,1,0,,,,0.6,,1.4,1.7,,,,0.4,0.6,0,0,0,0,0,4,25,19
2020/03/01,7,,7,,,0,2,0,0,0,2,0,1,0,,,,1.3,,1.4,2.5,,,,0.4,0.9,0,0,0,1,1,6,33.3,20
2020/03/02,10,,10,,,0,3,2,0,0,1,0,1,0,,,,1.9,1.5,1.4,2.5,,,,0.8,1.1,0,0,0,2,1,9,33.3,21
2020/03/03,11,,11,,,0,1,0,0,0,1,0,1,0,,,0.6,1.9,1.5,1.4,2.5,,,,1,1.1,0,0,0,1,0,10,30,22
2020/03/04,12,,12,,,0,1,0,0,0,1,0,1,0,,,0.6,1.9,2.2,1.4,2.5,,,,1,1.3,1,0,0,0,0,11,27.3,23
2020/03/05,18,1,17,,,0,6,2,0,0,4,0,1,0,,,0.6,3.2,3.7,2.1,3.4,,,,1.5,1.9,2,0,2,1,1,16,25,24
2020/03/06,23,1,22,,,0,5,0,0,1,4,0,1,0,,,1.2,3.8,3.7,2.9,4.2,1.3,,,1.9,2.4,1,0,0,2,2,21,28.6,25
2020/03/07,27,1,26,,,0,4,0,0,0,4,0,1,0,,,1.2,3.8,5.2,3.6,5,1.3,,,2.3,2.8,0,0,0,4,0,24,20.8,26
2020/03/08,36,1,35,,,0,9,1,0,0,8,0,1,0,,,1.2,3.8,8.2,5,7.6,1.3,,,3.3,3.5,2,0,1,5,1,32,18.8,27
2020/03/09,45,1,44,,1,0.1,9,0,0,0,9,0,1,0,,0.9,2.5,4.4,8.9,5.7,9.3,2.6,,,3.5,5,3,0,0,5,1,40,17.5,28
2020/03/10,52,1,51,,,0.1,7,1,0,0,6,0,1,0,,0.9,2.5,4.4,9.6,7.9,10.9,2.6,3,,4.6,5.2,3,0,1,3,0,47,14.9,29
2020/03/11,61,1,60,,,0.1,9,0,0,0,9,0,1,0,,0.9,3.7,6.3,10.4,7.9,11.8,4,6,,5.6,6,1,0,0,7,1,56,14.3,30
2020/03/12,75,1,74,,3,0.6,14,1,0,0,13,0,1,0,,0.9,3.7,8.2,14.8,9.3,11.8,6.6,8.9,,7,7.3,1,0,1,9,3,70,15.7,31
2020/03/13,97,1,96,,1,0.7,22,2,0,2,18,0,1,0,,0.9,5.6,9.5,22.3,10.7,14.3,7.9,11.9,,10.2,8.2,3,1,2,11,5,91,17.6,32
